pmid,raw_type,std_type,raw_value,parsed_value,t_value,n,status
25220656,t,t,4.17,4.17,4.17,24.0,converted
25220656,t,t,4.34,4.34,4.34,24.0,converted
25220656,t,t,3.99,3.99,3.99,24.0,converted
27242492,T-Value,t,3.97,3.97,3.97,58.0,converted
27242492,T-Value,t,3.76,3.76,3.76,58.0,converted
27242492,T-Value,t,4.18,4.18,4.18,58.0,converted
27242492,T-Value,t,-3.66,-3.66,-3.66,58.0,converted
27242492,T-Value,t,-3.98,-3.98,-3.98,58.0,converted
27242492,t,t,3.97,3.97,3.97,58.0,converted
27242492,t,t,3.76,3.76,3.76,58.0,converted
27242492,t,t,4.18,4.18,4.18,58.0,converted
27242492,t,t,-3.66,-3.66,-3.66,58.0,converted
27242492,t,t,-3.98,-3.98,-3.98,58.0,converted
41999225,Z,z,4.51,4.51,4.6487987860125175,180.0,converted
41999225,Z,z,3.72,3.72,3.7989924743208787,180.0,converted
40329319,T value,t,4.25,4.25,4.25,,converted
40329319,T value,t,3.41,3.41,3.41,,converted
40329319,T value,t,3.41,3.41,3.41,,converted
40329319,T value,t,6.42,6.42,6.42,,converted
40329319,T value,t,4.25,4.25,4.25,,converted
40329319,T value,t,4.25,4.25,4.25,,converted
40329319,T value,t,6.17,6.17,6.17,,converted
40329319,T value,t,5.11,5.11,5.11,,converted
40329319,T value,t,5.64,5.64,5.64,,converted
40329319,T value,t,5.37,5.37,5.37,,converted
40329319,T value,t,9.05,9.05,9.05,,converted
40329319,T value,t,6.44,6.44,6.44,,converted
40329319,T value,t,5.90,5.9,5.9,,converted
40329319,T value,t,4.58,4.58,4.58,,converted
40329319,T value,t,5.37,5.37,5.37,,converted
40329319,T value,t,6.92,6.92,6.92,,converted
40329319,T value,t,8.39,8.39,8.39,,converted
40329319,T value,t,5.14,5.14,5.14,,converted
40329319,T value,t,4.84,4.84,4.84,,converted
40329319,T value,t,5.43,5.43,5.43,,converted
40329319,T value,t,5.65,5.65,5.65,,converted
40329319,T value,t,6.77,6.77,6.77,,converted
40329319,T value,t,6.10,6.1,6.1,,converted
40329319,T value,t,9.16,9.16,9.16,,converted
40329319,T value,t,6.32,6.32,6.32,,converted
40329319,T value,t,2.22,2.22,2.22,,converted
40329319,T value,t,3.10,3.1,3.1,,converted
40329319,T value,t,2.22,2.22,2.22,,converted
40329319,T value,t,2.22,2.22,2.22,,converted
40329319,T value,t,2.22,2.22,2.22,,converted
40329319,T value,t,2.22,2.22,2.22,,converted
40329319,T value,t,1.29,1.29,1.29,,converted
40329319,T value,t,4.92,4.92,4.92,,converted
40329319,T value,t,4.92,4.92,4.92,,converted
40329319,T value,t,4.27,4.27,4.27,,converted
40329319,T value,t,5.58,5.58,5.58,,converted
40329319,T value,t,8.17,8.17,8.17,,converted
40329319,T value,t,8.17,8.17,8.17,,converted
40329319,T value,t,7.50,7.5,7.5,,converted
40329319,T value,t,7.01,7.01,7.01,,converted
40329319,T value,t,9.34,9.34,9.34,,converted
40329319,T value,t,15.75,15.75,15.75,,converted
40329319,T value,t,9.99,9.99,9.99,,converted
40329319,T value,t,9.57,9.57,9.57,,converted
40329319,T value,t,5.72,5.72,5.72,,converted
40329319,T value,t,4.48,4.48,4.48,,converted
40329319,T value,t,4.48,4.48,4.48,,converted
40329319,T value,t,4.48,4.48,4.48,,converted
40329319,T value,t,5.10,5.1,5.1,,converted
40329319,T value,t,4.79,4.79,4.79,,converted
40329319,T value,t,6.64,6.64,6.64,,converted
40329319,T value,t,2.10,2.1,2.1,,converted
40329319,T value,t,3.09,3.09,3.09,,converted
40329319,T value,t,2.10,2.1,2.1,,converted
40329319,T value,t,2.10,2.1,2.1,,converted
40329319,T value,t,2.10,2.1,2.1,,converted
40329319,T value,t,4.16,4.16,4.16,,converted
40329319,T value,t,4.16,4.16,4.16,,converted
40329319,t,t,4.25,4.25,4.25,,converted
40329319,t,t,3.41,3.41,3.41,,converted
40329319,t,t,3.41,3.41,3.41,,converted
40329319,t,t,6.42,6.42,6.42,,converted
40329319,t,t,4.25,4.25,4.25,,converted
40329319,t,t,4.25,4.25,4.25,,converted
40329319,t,t,6.17,6.17,6.17,,converted
40329319,t,t,5.11,5.11,5.11,,converted
40329319,t,t,5.64,5.64,5.64,,converted
40329319,t,t,5.37,5.37,5.37,,converted
40329319,t,t,9.05,9.05,9.05,,converted
40329319,t,t,6.44,6.44,6.44,,converted
40329319,t,t,5.9,5.9,5.9,,converted
40329319,t,t,4.58,4.58,4.58,,converted
40329319,t,t,5.37,5.37,5.37,,converted
40329319,t,t,6.92,6.92,6.92,,converted
40329319,t,t,8.39,8.39,8.39,,converted
40329319,t,t,5.14,5.14,5.14,,converted
40329319,t,t,4.84,4.84,4.84,,converted
40329319,t,t,5.43,5.43,5.43,,converted
40329319,t,t,5.65,5.65,5.65,,converted
40329319,t,t,6.77,6.77,6.77,,converted
40329319,t,t,6.1,6.1,6.1,,converted
40329319,t,t,9.16,9.16,9.16,,converted
40329319,t,t,6.32,6.32,6.32,,converted
40329319,t,t,2.22,2.22,2.22,,converted
40329319,t,t,3.1,3.1,3.1,,converted
40329319,t,t,2.22,2.22,2.22,,converted
40329319,t,t,2.22,2.22,2.22,,converted
40329319,t,t,2.22,2.22,2.22,,converted
40329319,t,t,2.22,2.22,2.22,,converted
40329319,t,t,1.29,1.29,1.29,,converted
40329319,t,t,4.92,4.92,4.92,,converted
40329319,t,t,4.92,4.92,4.92,,converted
40329319,t,t,4.27,4.27,4.27,,converted
40329319,t,t,5.58,5.58,5.58,,converted
40329319,t,t,8.17,8.17,8.17,,converted
40329319,t,t,8.17,8.17,8.17,,converted
40329319,t,t,7.5,7.5,7.5,,converted
40329319,t,t,7.01,7.01,7.01,,converted
40329319,t,t,9.34,9.34,9.34,,converted
40329319,t,t,15.75,15.75,15.75,,converted
40329319,t,t,9.99,9.99,9.99,,converted
40329319,t,t,9.57,9.57,9.57,,converted
40329319,t,t,5.72,5.72,5.72,,converted
40329319,t,t,4.48,4.48,4.48,,converted
40329319,t,t,4.48,4.48,4.48,,converted
40329319,t,t,4.48,4.48,4.48,,converted
40329319,t,t,5.1,5.1,5.1,,converted
40329319,t,t,4.79,4.79,4.79,,converted
40329319,t,t,6.64,6.64,6.64,,converted
40329319,t,t,2.1,2.1,2.1,,converted
40329319,t,t,3.09,3.09,3.09,,converted
40329319,t,t,2.1,2.1,2.1,,converted
40329319,t,t,2.1,2.1,2.1,,converted
40329319,t,t,2.1,2.1,2.1,,converted
40329319,t,t,4.16,4.16,4.16,,converted
40329319,t,t,4.16,4.16,4.16,,converted
34108856,Peak Z Score,z,3.84,3.84,4.368707558296225,34.0,converted
34108856,Peak Z Score,z,-4.04,-4.04,-4.658616811208465,34.0,converted
40772121,t,t,-3.17,-3.17,-3.17,60.0,converted
40772121,t,t,-3.12,-3.12,-3.12,60.0,converted
40772121,t,t,-3.21,-3.21,-3.21,60.0,converted
40772121,t,t,-2.34,-2.34,-2.34,60.0,converted
40772121,t,t,-2.83,-2.83,-2.83,60.0,converted
40772121,t,t,-2.7,-2.7,-2.7,60.0,converted
40772121,t,t,-2.74,-2.74,-2.74,60.0,converted
40772121,t,t,-3.31,-3.31,-3.31,60.0,converted
40772121,t,t,-2.23,-2.23,-2.23,60.0,converted
40772121,t,t,-3.17,-3.17,-3.17,60.0,converted
40772121,t,t,-3.12,-3.12,-3.12,60.0,converted
40772121,t,t,-3.21,-3.21,-3.21,60.0,converted
40772121,t,t,-2.34,-2.34,-2.34,60.0,converted
40772121,t,t,-2.83,-2.83,-2.83,60.0,converted
40772121,t,t,-2.7,-2.7,-2.7,60.0,converted
40772121,t,t,-2.74,-2.74,-2.74,60.0,converted
40772121,t,t,-3.31,-3.31,-3.31,60.0,converted
40772121,t,t,-2.23,-2.23,-2.23,60.0,converted
27857211,t value,t,3.19,3.19,3.19,70.0,converted
27857211,t value,t,3.32,3.32,3.32,70.0,converted
27857211,t value,t,3.28,3.28,3.28,70.0,converted
27857211,t value,t,3.13,3.13,3.13,70.0,converted
27857211,t value,t,3.16,3.16,3.16,70.0,converted
27857211,t value,t,3.19,3.19,3.19,70.0,converted
27857211,t value,t,3.02,3.02,3.02,70.0,converted
27857211,t value,t,3.14,3.14,3.14,70.0,converted
27857211,t value,t,4.12,4.12,4.12,70.0,converted
27857211,t value,t,3.26,3.26,3.26,70.0,converted
27857211,t value,t,3.87,3.87,3.87,70.0,converted
27857211,t value,t,-4.77,-4.77,-4.77,70.0,converted
27857211,t value,t,-3.91,-3.91,-3.91,70.0,converted
27857211,t value,t,-3.25,-3.25,-3.25,70.0,converted
27857211,t value,t,-3.21,-3.21,-3.21,70.0,converted
27857211,t value,t,-3.77,-3.77,-3.77,70.0,converted
27857211,t value,t,-3.78,-3.78,-3.78,70.0,converted
27857211,t value,t,-3.41,-3.41,-3.41,70.0,converted
27857211,t value,t,-3.47,-3.47,-3.47,70.0,converted
27857211,t value,t,-3.23,-3.23,-3.23,70.0,converted
27857211,t value,t,-3.33,-3.33,-3.33,70.0,converted
27857211,t value,t,-3.60,-3.6,-3.6,70.0,converted
27857211,t value,t,-3.22,-3.22,-3.22,70.0,converted
27857211,t value,t,-3.39,-3.39,-3.39,70.0,converted
27857211,t value,t,-3.54,-3.54,-3.54,70.0,converted
27857211,t value,t,-3.14,-3.14,-3.14,70.0,converted
27857211,t value,t,-3.44,-3.44,-3.44,70.0,converted
27857211,t value,t,-3.31,-3.31,-3.31,70.0,converted
27857211,t value,t,-3.89,-3.89,-3.89,70.0,converted
27857211,t value,t,-3.09,-3.09,-3.09,70.0,converted
27857211,t,t,-4.77,-4.77,-4.77,70.0,converted
27857211,t,t,-3.91,-3.91,-3.91,70.0,converted
27857211,t,t,-3.25,-3.25,-3.25,70.0,converted
27857211,t,t,-3.21,-3.21,-3.21,70.0,converted
27857211,t,t,-3.77,-3.77,-3.77,70.0,converted
27857211,t,t,-3.78,-3.78,-3.78,70.0,converted
27857211,t,t,-3.41,-3.41,-3.41,70.0,converted
27857211,t,t,-3.47,-3.47,-3.47,70.0,converted
27857211,t,t,-3.23,-3.23,-3.23,70.0,converted
27857211,t,t,-3.33,-3.33,-3.33,70.0,converted
27857211,t,t,-3.6,-3.6,-3.6,70.0,converted
27857211,t,t,-3.22,-3.22,-3.22,70.0,converted
27857211,t,t,-3.39,-3.39,-3.39,70.0,converted
27857211,t,t,-3.54,-3.54,-3.54,70.0,converted
27857211,t,t,-3.14,-3.14,-3.14,70.0,converted
27857211,t,t,-3.44,-3.44,-3.44,70.0,converted
27857211,t,t,-3.31,-3.31,-3.31,70.0,converted
27857211,t,t,-3.89,-3.89,-3.89,70.0,converted
27857211,t,t,-3.09,-3.09,-3.09,70.0,converted
27857211,t,t,3.19,3.19,3.19,70.0,converted
27857211,t,t,3.32,3.32,3.32,70.0,converted
27857211,t,t,3.28,3.28,3.28,70.0,converted
27857211,t,t,3.13,3.13,3.13,70.0,converted
27857211,t,t,3.16,3.16,3.16,70.0,converted
27857211,t,t,3.19,3.19,3.19,70.0,converted
27857211,t,t,3.02,3.02,3.02,70.0,converted
27857211,t,t,3.14,3.14,3.14,70.0,converted
27857211,t,t,4.12,4.12,4.12,70.0,converted
27857211,t,t,3.26,3.26,3.26,70.0,converted
27857211,t,t,3.87,3.87,3.87,70.0,converted
39877657,F,F,19.52,19.52,-4.418144406874904,27.0,converted
39877657,F,F,18.35,18.35,-4.283689998120779,27.0,converted
39877657,F,F,23.53,23.53,-4.850773134253961,27.0,converted
39877657,F,F,20.13,20.13,-4.486646854834911,27.0,converted
39877657,F,F,12.77,12.77,-3.5735136770411273,27.0,converted
39877657,F,F,18.49,18.49,-4.3,27.0,converted
39877657,F,F,17.39,17.39,-4.170131892398609,27.0,converted
39877657,F,F,16.57,16.57,-4.070626487409524,27.0,converted
39877657,F,F,16.03,16.03,-4.00374824383352,27.0,converted
29951105,t,t,5.1157,5.1157,5.1157,21.0,converted
29951105,t,t,5.0297,5.0297,5.0297,21.0,converted
29951105,t,t,-6.144,-6.144,-6.144,21.0,converted
29951105,t,t,4.7565,4.7565,4.7565,21.0,converted
29951105,t,t,4.3581,4.3581,4.3581,21.0,converted
29951105,t,t,4.0723,4.0723,4.0723,21.0,converted
29951105,t,t,-5.436,-5.436,-5.436,21.0,converted
29951105,t,t,6.7392,6.7392,6.7392,21.0,converted
29951105,t,t,-4.1004,-4.1004,-4.1004,21.0,converted
29951105,t,t,-4.1896,-4.1896,-4.1896,21.0,converted
22916152,T-score,t,3.94,3.94,3.94,36.0,converted
22916152,T-score,t,5.46,5.46,5.46,36.0,converted
22916152,T-score,t,4.05,4.05,4.05,36.0,converted
22916152,T-score,t,3.78,3.78,3.78,36.0,converted
22916152,T-score,t,3.64,3.64,3.64,36.0,converted
22916152,T-score,t,3.37,3.37,3.37,36.0,converted
22916152,T-score,t,3.30,3.3,3.3,36.0,converted
22916152,T-score,t,3.15,3.15,3.15,36.0,converted
22916152,T-score,t,3.28,3.28,3.28,36.0,converted
22916152,T-score,t,-3.19,-3.19,-3.19,36.0,converted
22916152,T-score,t,-3.15,-3.15,-3.15,36.0,converted
22916152,T-score,t,-4.11,-4.11,-4.11,36.0,converted
22916152,T-score,t,-3.19,-3.19,-3.19,36.0,converted
22916152,T-score,t,-4.87,-4.87,-4.87,36.0,converted
22916152,T-score,t,-3.55,-3.55,-3.55,36.0,converted
22916152,T-score,t,-3.89,-3.89,-3.89,36.0,converted
22916152,T-score,t,-3.54,-3.54,-3.54,36.0,converted
22916152,T-score,t,-3.34,-3.34,-3.34,36.0,converted
22916152,T-score,t,-3.24,-3.24,-3.24,36.0,converted
22916152,T-score,t,-3.08,-3.08,-3.08,36.0,converted
22916152,T-score,t,4.77,4.77,4.77,36.0,converted
22916152,T-score,t,4.45,4.45,4.45,36.0,converted
22916152,T-score,t,6.81,6.81,6.81,36.0,converted
22916152,T-score,t,3.78,3.78,3.78,36.0,converted
22916152,T-score,t,4.03,4.03,4.03,36.0,converted
22916152,T-score,t,3.46,3.46,3.46,36.0,converted
22916152,T-score,t,4.35,4.35,4.35,36.0,converted
22916152,T-score,t,5.55,5.55,5.55,36.0,converted
22916152,T-score,t,3.60,3.6,3.6,36.0,converted
22916152,T-score,t,5.98,5.98,5.98,36.0,converted
22916152,T-score,t,4.47,4.47,4.47,36.0,converted
22916152,T-score,t,4.78,4.78,4.78,36.0,converted
22916152,T-score,t,3.41,3.41,3.41,36.0,converted
22916152,T-score,t,3.36,3.36,3.36,36.0,converted
22916152,T-score,t,4.39,4.39,4.39,36.0,converted
22916152,T-score,t,7.35,7.35,7.35,36.0,converted
22916152,T-score,t,4.21,4.21,4.21,36.0,converted
22916152,T-score,t,5.24,5.24,5.24,36.0,converted
22916152,T-score,t,6.09,6.09,6.09,36.0,converted
22916152,T-score,t,3.85,3.85,3.85,36.0,converted
22916152,T-score,t,3.48,3.48,3.48,36.0,converted
22916152,T-score,t,3.85,3.85,3.85,36.0,converted
22916152,T-score,t,4.83,4.83,4.83,36.0,converted
22916152,T-score,t,-3.91,-3.91,-3.91,36.0,converted
22916152,T-score,t,-4.53,-4.53,-4.53,36.0,converted
22916152,T-score,t,-3.69,-3.69,-3.69,36.0,converted
22916152,T-score,t,-5.19,-5.19,-5.19,36.0,converted
22916152,T-score,t,-4.11,-4.11,-4.11,36.0,converted
22916152,T-score,t,-4.56,-4.56,-4.56,36.0,converted
22916152,T-score,t,-5.28,-5.28,-5.28,36.0,converted
22916152,T-score,t,-4.01,-4.01,-4.01,36.0,converted
22916152,T-score,t,-3.64,-3.64,-3.64,36.0,converted
22916152,T-score,t,-4.06,-4.06,-4.06,36.0,converted
22916152,T-score,t,-5.20,-5.2,-5.2,36.0,converted
22916152,T-score,t,-6.06,-6.06,-6.06,36.0,converted
22916152,T-score,t,-5.15,-5.15,-5.15,36.0,converted
22916152,T-score,t,-4.20,-4.2,-4.2,36.0,converted
22916152,T-score,t,-3.88,-3.88,-3.88,36.0,converted
22916152,T-score,t,-4.16,-4.16,-4.16,36.0,converted
22916152,T-score,t,4.14,4.14,4.14,36.0,converted
22916152,T-score,t,4.46,4.46,4.46,36.0,converted
22916152,T-score,t,4.78,4.78,4.78,36.0,converted
22916152,T-score,t,4.89,4.89,4.89,36.0,converted
22916152,T-score,t,3.74,3.74,3.74,36.0,converted
22916152,T-score,t,4.31,4.31,4.31,36.0,converted
22916152,T-score,t,4.37,4.37,4.37,36.0,converted
22916152,T-score,t,3.83,3.83,3.83,36.0,converted
22916152,T-score,t,4.44,4.44,4.44,36.0,converted
22916152,T-score,t,-4.69,-4.69,-4.69,36.0,converted
22916152,T-score,t,-3.59,-3.59,-3.59,36.0,converted
22916152,T-score,t,-4.10,-4.1,-4.1,36.0,converted
22916152,T-score,t,-3.74,-3.74,-3.74,36.0,converted
22916152,T-score,t,-3.44,-3.44,-3.44,36.0,converted
22916152,T-score,t,-4.07,-4.07,-4.07,36.0,converted
22916152,T-score,t,-3.93,-3.93,-3.93,36.0,converted
22916152,T-score,t,-3.40,-3.4,-3.4,36.0,converted
22916152,T-score,t,4.57,4.57,4.57,36.0,converted
22916152,T-score,t,4.51,4.51,4.51,36.0,converted
22916152,T-score,t,5.49,5.49,5.49,36.0,converted
22916152,T-score,t,5.34,5.34,5.34,36.0,converted
22916152,T-score,t,4.65,4.65,4.65,36.0,converted
22916152,T-score,t,4.09,4.09,4.09,36.0,converted
22916152,T-score,t,3.65,3.65,3.65,36.0,converted
22916152,T-score,t,5.54,5.54,5.54,36.0,converted
22916152,T-score,t,3.95,3.95,3.95,36.0,converted
22916152,T-score,t,3.76,3.76,3.76,36.0,converted
22916152,T-score,t,3.37,3.37,3.37,36.0,converted
22916152,T-score,t,4.03,4.03,4.03,36.0,converted
22916152,T-score,t,4.46,4.46,4.46,36.0,converted
22916152,T-score,t,4.26,4.26,4.26,36.0,converted
22916152,T-score,t,3.38,3.38,3.38,36.0,converted
22916152,T-score,t,-4.16,-4.16,-4.16,36.0,converted
22916152,T-score,t,-5.06,-5.06,-5.06,36.0,converted
22916152,T-score,t,-6.67,-6.67,-6.67,36.0,converted
22916152,T-score,t,-4.06,-4.06,-4.06,36.0,converted
22916152,T-score,t,-4.69,-4.69,-4.69,36.0,converted
22916152,T-score,t,-5.17,-5.17,-5.17,36.0,converted
22916152,T-score,t,-4.32,-4.32,-4.32,36.0,converted
22916152,T-score,t,-4.20,-4.2,-4.2,36.0,converted
22916152,T-score,t,-3.86,-3.86,-3.86,36.0,converted
22916152,T-score,t,-3.54,-3.54,-3.54,36.0,converted
22916152,T-score,t,-5.61,-5.61,-5.61,36.0,converted
22916152,T-score,t,-4.39,-4.39,-4.39,36.0,converted
22916152,T-score,t,-3.69,-3.69,-3.69,36.0,converted
22916152,T-score,t,-4.13,-4.13,-4.13,36.0,converted
22916152,T-score,t,-3.99,-3.99,-3.99,36.0,converted
22916152,T-score,t,-4.54,-4.54,-4.54,36.0,converted
22916152,T-score,t,-4.04,-4.04,-4.04,36.0,converted
22916152,T-score,t,-3.72,-3.72,-3.72,36.0,converted
22916152,T-score,t,-4.41,-4.41,-4.41,36.0,converted
22916152,T-score,t,-4.03,-4.03,-4.03,36.0,converted
22916152,T-score,t,-4.30,-4.3,-4.3,36.0,converted
22916152,T-score,t,-4.93,-4.93,-4.93,36.0,converted
22916152,T-score,t,-4.11,-4.11,-4.11,36.0,converted
22916152,T-score,t,-3.83,-3.83,-3.83,36.0,converted
22916152,T-score,t,-3.87,-3.87,-3.87,36.0,converted
22916152,T-score,t,-5.73,-5.73,-5.73,36.0,converted
22916152,T-score,t,-6.66,-6.66,-6.66,36.0,converted
22916152,T-score,t,-3.62,-3.62,-3.62,36.0,converted
22916152,T-score,t,-5.82,-5.82,-5.82,36.0,converted
22916152,T-score,t,4.48,4.48,4.48,36.0,converted
22916152,T-score,t,4.43,4.43,4.43,36.0,converted
22916152,T-score,t,3.50,3.5,3.5,36.0,converted
22916152,T-score,t,3.49,3.49,3.49,36.0,converted
22916152,T-score,t,5.08,5.08,5.08,36.0,converted
22916152,T-score,t,4.47,4.47,4.47,36.0,converted
22916152,T-score,t,4.27,4.27,4.27,36.0,converted
22916152,T-score,t,3.42,3.42,3.42,36.0,converted
22916152,T-score,t,3.34,3.34,3.34,36.0,converted
22916152,T-score,t,3.72,3.72,3.72,36.0,converted
22916152,T-score,t,3.65,3.65,3.65,36.0,converted
22916152,T-score,t,4.71,4.71,4.71,36.0,converted
22916152,T-score,t,4.81,4.81,4.81,36.0,converted
22916152,T-score,t,3.29,3.29,3.29,36.0,converted
22916152,T-score,t,3.50,3.5,3.5,36.0,converted
22916152,T-score,t,4.46,4.46,4.46,36.0,converted
22916152,T-score,t,-3.64,-3.64,-3.64,36.0,converted
22916152,T-score,t,-3.88,-3.88,-3.88,36.0,converted
22916152,T-score,t,-3.68,-3.68,-3.68,36.0,converted
22916152,T-score,t,-4.10,-4.1,-4.1,36.0,converted
22916152,T-score,t,-3.58,-3.58,-3.58,36.0,converted
22916152,T-score,t,-3.95,-3.95,-3.95,36.0,converted
22916152,T-score,t,-3.40,-3.4,-3.4,36.0,converted
22916152,T-score,t,-3.57,-3.57,-3.57,36.0,converted
22916152,T-score,t,-3.95,-3.95,-3.95,36.0,converted
22916152,T-score,t,-3.35,-3.35,-3.35,36.0,converted
32807158,t-value,t,-5.18,-5.18,-5.18,45.0,converted
32807158,t-value,t,-5.83,-5.83,-5.83,45.0,converted
32807158,t-value,t,-5.02,-5.02,-5.02,45.0,converted
32807158,t-value,t,-4.92,-4.92,-4.92,45.0,converted
32807158,t-value,t,-5.09,-5.09,-5.09,45.0,converted
32807158,t-value,t,-4.69,-4.69,-4.69,45.0,converted
32807158,t-value,t,-4.66,-4.66,-4.66,45.0,converted
32807158,t-value,t,-5.40,-5.4,-5.4,45.0,converted
32807158,t-value,t,-5.58,-5.58,-5.58,45.0,converted
32807158,t-value,t,-4.61,-4.61,-4.61,45.0,converted
32807158,t-value,t,-5.09,-5.09,-5.09,45.0,converted
32807158,t-value,t,-5.32,-5.32,-5.32,45.0,converted
32807158,t-value,t,-5.73,-5.73,-5.73,45.0,converted
32807158,t-value,t,-4.59,-4.59,-4.59,45.0,converted
38681626,F-value,F,26.430,26.43,5.141011573610781,28.0,converted
38681626,F-value,F,25.122,25.122,5.012185152206571,28.0,converted
38681626,F-value,F,27.523,27.523,5.246236746468844,28.0,converted
38681626,F-value,F,25.989,25.989,5.097940760738594,28.0,converted
38681626,F-value,F,13.177,13.177,3.63001377407855,28.0,converted
38681626,F-value,F,22.513,22.513,4.744786612693979,28.0,converted
24603951,T-score,t,5.12,5.12,5.12,28.0,converted
24603951,T-score,t,3.51,3.51,3.51,28.0,converted
24603951,T-score,t,3.06,3.06,3.06,28.0,converted
24603951,T-score,t,3.22,3.22,3.22,28.0,converted
24603951,t,t,5.12,5.12,5.12,28.0,converted
24603951,t,t,3.51,3.51,3.51,28.0,converted
24603951,t,t,3.06,3.06,3.06,28.0,converted
24603951,t,t,3.22,3.22,3.22,28.0,converted
33146953,t,t,7.34,7.34,7.34,30.0,converted
33146953,t,t,6.45,6.45,6.45,30.0,converted
33146953,t,t,7.48,7.48,7.48,30.0,converted
33146953,t,t,6.45,6.45,6.45,30.0,converted
33146953,t,t,6.24,6.24,6.24,30.0,converted
33146953,t,t,7.68,7.68,7.68,30.0,converted
33146953,t,t,6.93,6.93,6.93,30.0,converted
33146953,t,t,7.19,7.19,7.19,30.0,converted
33146953,t,t,6.84,6.84,6.84,30.0,converted
33146953,t,t,8.63,8.63,8.63,30.0,converted
33146953,t,t,−4.75,-4.75,-4.75,30.0,converted
33146953,t,t,−4.55,-4.55,-4.55,30.0,converted
33146953,t,t,5.58,5.58,5.58,30.0,converted
35464313,T value,t,-4.09,-4.09,-4.09,115.0,converted
35464313,T value,t,-3.67,-3.67,-3.67,115.0,converted
35464313,T value,t,-3.79,-3.79,-3.79,115.0,converted
35464313,T value,t,3.76,3.76,3.76,115.0,converted
35464313,T value,t,-4.45,-4.45,-4.45,115.0,converted
35464313,T value,t,-4.12,-4.12,-4.12,115.0,converted
39543627,Peak Z Score,z,4.22,4.22,4.556777556822146,65.0,converted
39543627,Peak Z Score,z,4.17,4.17,4.494897760516643,65.0,converted
39543627,Peak Z Score,z,-3.2,-3.2,-3.348717711334858,65.0,converted
39543627,Z,z,4.22,4.22,4.556777556822146,65.0,converted
39543627,Z,z,4.17,4.17,4.494897760516643,65.0,converted
39543627,Z,z,-3.2,-3.2,-3.348717711334858,65.0,converted
36744205,T Score,t,-7.15,-7.15,-7.15,23.0,converted
36744205,T Score,t,-8.10,-8.1,-8.1,23.0,converted
36744205,T Score,t,-6.59,-6.59,-6.59,23.0,converted
36744205,T Score,t,-4.58,-4.58,-4.58,23.0,converted
36744205,T Score,t,-9.21,-9.21,-9.21,23.0,converted
36744205,T Score,t,-5.24,-5.24,-5.24,23.0,converted
36744205,T Score,t,-2.39,-2.39,-2.39,23.0,converted
36744205,T Score,t,-5.11,-5.11,-5.11,23.0,converted
36744205,T Score,t,-6.45,-6.45,-6.45,23.0,converted
36744205,T Score,t,-5.39,-5.39,-5.39,23.0,converted
36744205,T Score,t,-5.35,-5.35,-5.35,23.0,converted
36744205,T Score,t,-5.41,-5.41,-5.41,23.0,converted
36744205,T Score,t,-4.31,-4.31,-4.31,23.0,converted
36744205,T Score,t,4.82,4.82,4.82,23.0,converted
36744205,T Score,t,4.38,4.38,4.38,23.0,converted
28443010,t score,t,-7.0946,-7.0946,-7.0946,38.0,converted
17240066,Z-score,z,-3.30,-3.3,-3.9806802203413736,19.0,converted
17240066,Z-score,z,-3.70,-3.7,-4.679014607889229,19.0,converted
17240066,Z-score,z,-3.42,-3.42,-4.181443107271288,19.0,converted
17240066,Z-score,z,-3.30,-3.3,-3.9806802203413736,19.0,converted
17240066,Z-score,z,-4.33,-4.33,-5.980187226251027,19.0,converted
17240066,Z-score,z,-3.00,-3.0,-3.507497985052232,19.0,converted
17240066,Z-score,z,-4.15,-4.15,-5.579091435391577,19.0,converted
17240066,Z-score,z,2.88,2.88,3.3285969244982665,19.0,converted
17240066,Z-score,z,-3.16,-3.16,-3.7550031901305063,19.0,converted
17240066,Z-score,z,-3.57,-3.57,-4.442668331436995,19.0,converted
17240066,Z-score,z,-4.15,-4.15,-5.579091435391577,19.0,converted
17240066,Z-score,z,-4.08,-4.08,-5.429899152758836,19.0,converted
17240066,Z-score,z,-2.85,-2.85,-3.2847204550789786,19.0,converted
17240066,Z-score,z,3.14,3.14,3.7234760906008457,19.0,converted
17240066,Z-score,z,3.17,3.17,3.7708318987344707,19.0,converted
17240066,Z-score,z,2.83,2.83,3.255651990241913,19.0,converted
17240066,Z-score,z,4.80,4.8,7.163596377981802,19.0,converted
17240066,Z-score,z,3.66,3.66,4.605263682558281,19.0,converted
17240066,Z-score,z,-3.27,-3.27,-3.931567883637428,19.0,converted
17240066,Z-score,z,-3.79,-3.79,-4.848438928772489,19.0,converted
17240066,Z-score,z,-3.37,-3.37,-4.096937288757768,19.0,converted
17240066,Z-score,z,3.37,3.37,4.096937288757768,19.0,converted
17240066,Z-score,z,-3.54,-3.54,-4.389468504498575,19.0,converted
17240066,Z-score,z,-3.95,-3.95,-5.162219214058244,19.0,converted
17240066,Z-score,z,-4.37,-4.37,-6.0729247189488245,19.0,converted
17240066,Z-score,z,-3.66,-3.66,-4.605263682558281,19.0,converted
17240066,Z-score,z,3.96,3.96,5.182391740058121,19.0,converted
17240066,Z-score,z,-3.55,-3.55,-4.40714743726636,19.0,converted
17240066,Z-score,z,2.85,2.85,3.2847204550789786,19.0,converted
17240066,Z,z,-3.3,-3.3,-3.9806802203413736,19.0,converted
